id,name,general_name,general_name_refined
29635,Yogurt - Classical,yogurt,yogurt
29628,Chocolate-hazelnut spread,various,various
29537,Lip Balm - Baby Lips,various,various
29527,Pure maple syrup,various,various
30069,Smoked Meat from Montreal - Dunn's,various,various
29446,Chocolate and Hazelnut Spread - President's Choice,various,various
29439,Chewing gum,various,various
29438,Laundry Detergent - Pods,laundry,laundry
29437,yellow plums,various,various
29432,Pistachio,various,various
29429,Alcoholic drink,various,various
29640,Grain Coffee - See Varieties In Store,various,various
29642,Ice Dessert - Classic - See Varieties In Store,various,various
29645,Frozen Cooked Foods - Slimming Kitchen,various,various
29650,Salami - Unnamed,various,various
29651,Sliced charcuterie - see varieties in store,various,various
29658,Pork for Chinese melting,various,various
29660,Turkey skewers with vegetables,various,various
29662,Chewing gum - 4 box packs,various,various
29666,Chips - full of flavor,chip,chip
29667,Honey,various,various
29668,Pizza Frozen thin crust - Gusto Italiano,pizza,pizza
29669,Eye Tracer - Infallible,various,various
29671,Genuine Whipped Cream - See Varieties In Store,various,various
29672,Natural Source Water - President's Choice,various,various
29673,Refrigerated dessert,various,various
29419,Puree of organic apples - the choice of the president,various,various
29415,Dog Food - Kibbles'N Bits,various,various
30656,"Rice - Uncle Ben's - Save $ 1 - * $ 6.49 Without Coupon - Limit of 1 Coupon by Purchase, By Customer",various,various
29523,Crackers - Melba Sofa,various,various
29366,Dishwasher - View Varieties In store,various,various
29363,Young biological spinach - the United States,various,various
29447,Frozen fruit,various,various
29449,Dog Tapers - Denta Stix,various,various
29450,Ice Cream With Vanilla,various,ice cream
29454,Cream Cheese - Philadelphia - See Varieties In stock,cheese,cheese
29520,Rice jasmine,various,various
29412,Dip - Philadelphia,various,various
29519,fruit yogurt,yogurt,yogurt
29518,Chocolate syrup - Nesquik,various,various
29517,Chopped of turkey chest,various,various
29513,Fruit Drink - See Varieties In Store,various,various
29512,Rice,various,various
29510,Pasta for Lasagna - Direct-O-Four,various,various
29368,Iced tea,various,various
29370,Whipped cream cheese - Philadelphia,cheese,cheese
29373,"Jam, marmalade",various,various
29374,Peanut Butter - Creamy Lightweight,various,various
29382,Peanut Butter - All Natural,various,various
29388,Jelly - Smucker's - See Varieties in-store,various,various
29391,Chocolate bars,bar,bar
29392,Instant rice,various,various
29393,Coffee beans,various,various
29401,Capillary Color - Feria - View Varieties In stock,various,various
29526,Antiperspirants - see varieties in store,various,various
29404,Refrigerated pie dough,various,various
29406,"Jam, jelly, marmalade, spread - see varieties in store",various,various
29409,Refrigerated dessert,various,various
29675,Gas Drink - Coke - See Varieties in Store - 50% off,various,various
29678,sugar,various,various
29686,Rocha pears - Portugal,various,various
30097,Frozen Pizza - Giuseppe - * Bonus 25 points,pizza,pizza
30592,Ice Cream With Vanilla,various,ice cream
30591,Alcoholic drink,various,various
30589,Frozen lemonade,various,various
30588,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various,various
30585,Crunchy bars - Special K,bar,bar
30103,Bags - See Variety in Store - * Bonus 15 Points M,various,various
30095,Red Potatoes - From Quebec - Canada No 1,various,various
29688,Chocolate,various,various
29579,Red Potatoes - From Quebec - Canada No 1,various,various
29615,Ice cream,various,ice cream
29613,English muffins,various,various
29610,Cocoa - Fry's,various,various
29604,Frozen Dinner - O 'Sole Mio - See Varieties In Store,various,various
29603,Cookie mix,various,various
30597,CREAM 10%,various,various
30599,Coffee in Capsules - Nabob,various,various
30604,"Gas Drink - Saturday, August 3 only!- limit of 4 - $ 3.49 the rest of the week or by article out of bounds",various,various
30605,Ice Cream Log - Vanilla with Strawberry Coulis,various,ice cream
30607,Peanut Butter - All Natural - Saturday 25th and Sunday May 26th Only - Limit of 4 - $ 4.99 The rest of the week or by item offline.,various,various
30610,Ice Cream With Vanilla,various,ice cream
30614,Crisp chopsticks,various,various
30617,Frozen pork back ribs,various,various
30618,Ice Cream With Vanilla,various,ice cream
30620,Salametti - Buy 2 and get the third for free for free,various,various
30623,Chewing gum,various,various
30630,Ice Cream With Vanilla,various,ice cream
30633,Collagen - Original Formula,various,various
30635,Treats for Dogs - Breath Buster,various,various
30638,Black Forest Smoked Ham Without Nitrite Sliced,various,various
30639,Red Potatoes - From Quebec - Canada No 1,various,various
30643,Jam - Pure,various,various
29600,Gas Drink - Coke - See Varieties in-store,various,various
29599,Chocolate and Hazelnut Spread - President's Choice,various,various
29598,Vegetable Broth - Campbell's,various,various
29552,Nail Polish - Insta-Dri,various,various
29689,cracker,various,various
29691,Frozen Oven Lift Pizza - See Varieties In Store,pizza,pizza
29694,Cereal - Special K,various,various
29695,Cafe in capsules,various,various
29698,Refrigerated dessert,various,various
29627,Dishwasher Cleaner - Duel Action,various,various
29623,Iced tea,various,various
29622,Bouillon Pho - Campbell's,various,various
29543,Natural Source Water - Pure Life,various,various
29544,Frozen Cheese Cake - Unnamed - See Varieties In Store,cake,cake
29545,spinach babies,various,various
29548,Yogurt,yogurt,yogurt
29551,Coffee in organic and fair grains,various,various
29553,Frozen Pizza - Vintage,pizza,pizza
29594,Marmalade,various,various
29557,9 / 10x wipes,cleaning product,cleaning product
29558,Frozen Bagel Bags - Bagel Cocks,various,various
29560,Chips - Saturday 8th and Sunday December 9th only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds,chip,chip
29565,Cookies - Maxi Fruits - See Varieties In Store,various,various
29566,Pasta - Bistro,various,various
29573,Frozen vegetables - President's choice,various,various
29574,fisheries,various,various
29529,waffles,various,various
29578,"Cheese - Bergeron - Buy 1 and get free Fondue cheese Gouda Bergeron (180-225 g), worth $ 4.99",cheese,cheese
29582,Frozen meal - home style - see varieties in store,various,various
29584,Ice Cream - GELATO - View Varieties in Store - * Bonus 25 Points M,various,ice cream
29586,Organic red pepper - from Spain or Mexico,various,various
29589,Acetaminophen - Regular 325 mg,various,various
29592,ICE alcoholic beverage,various,various
30287,Peanut Butter - All Natural,various,various
30196,Jam,various,various
30192,Frozen English Frozen Paste Fillets,various,various
46755,Bars - Super Grain,bar,bar
46750,Beer - Mexico Beers - * Bonus 50 Points M,various,various
46749,Cats Food - Cat Chow - Save $ 1.50,various,various
46748,Ice Cream With Vanilla,various,ice cream
46747,Baby Baby Toiletries - See Varieties In Store,various,various
46738,"Peanut butter - crunchy - Saturday 14 and Sunday, September 15th only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit",various,various
46734,Oranges without glitches - the United States,various,various
46706,Cookies - Realfruit,various,various
46725,Toothbrush - twister,various,various
46724,Red Potatoes - From Quebec - Canada No 1,various,various
46723,Frozen vegetables - SELECTION - See in store varieties,various,various
46710,Frozen fruit - President's choice - See in-store variety,various,various
46758,Yogurt - Classical,yogurt,yogurt
46777,Peanut Butter,various,various
46779,chopped turkey,various,various
46781,Antiperspirants - see varieties in store,various,various
46782,Tomatoes - See Varieties In stock,various,various
46785,Parmesan petals,various,various
46786,Refrigerated fruit juice - Essentials,juice,juice
46787,Marmalade - See Varieties in-store,various,various
46690,Carrots Nantes - Mexico - Category # 1,various,various
46688,Half baguette ciabatta,various,various
46687,Licorice - NIBS - See Varieties in-store,various,various
46685,Licorice,various,various
46624,Smoothie - Iögo - View varieties in store <,various,various
46626,Frozen Pizza - Giuseppe,pizza,pizza
46627,Refrigerated dessert,various,various
46631,tortillas,various,various
46708,Capillary Color - Beautiful Color,various,various
46703,Cut Carrots (Cocktail) Organic,various,various
46435,Brie Double Cream - Vaudreuil,various,various
46471,Cerear bars - Nutri-Grain - See in store varieties,bar,bar
46486,Creamy light peanut butter - save 50 ¢ with a good-discount in store,various,various
46484,Candied duck thighs,various,various
46483,Almond Drink - Almond Breeze,various,various
46476,Cream 35%,various,various
46475,Frozen Pizza - Rustico - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item,pizza,pizza
46473,Hygienic buffers - Pearl,hygiene product,hygiene product
46470,Soap,various,various
46699,Milk 2% lactose-free,various,various
46462,Frozen chicken straps - pub style,various,various
46458,Licorice - Super Nibs - See Varieties In Store,various,various
46453,Ice Cream - President's Choice - See Varieties In Store,various,ice cream
46448,Ice Cream With Vanilla,various,ice cream
46441,Preparation for infants A + 2,various,various
46440,Black Forest Smoked Ham Without Nitrite Sliced,various,various
46489,Cat Food - Elegant Medleys,various,various
46491,Rice,various,various
46496,MORTADELLE - Ordinary price: $ 3,various,various
46505,Licorice,various,various
46506,Battery Toothbrush - 360º,various,various
46509,Capillary products,various,various
46511,Chocolate - Thank you - See Varieties in store,various,various
46513,Organic red grapes without glitches - the United States,various,various
46515,Peanuts - see varieties in store - * Bonus 20 points m,various,various
46516,Ice Cream With Vanilla,various,ice cream
46522,Apple Compote - Free,various,various
46620,Gluten-Free Crustles - Crispy Minis - View Varieties In Store,various,various
46621,wedge corn,various,various
46623,Tea in sachets - Orange PEKOE,various,various
46694,Toothbrush - twister,various,various
46632,Organic red pepper - from Spain or Mexico,various,various
46638,"Chips - Saturday, June 15 only.- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.",chip,chip
46641,Organic Yellow Peppers of Serre - Canada or Mexico,various,various
46188,Chocolate Tablets - Excellence - Buy in-2 and get the third third for free,various,various
46204,Cream 5%,various,various
46199,"Frozen chicken breast fillets - Friday, November 23th only.- The rest of the week $ 7.99",various,various
46198,Frozen Pizza - Giuseppe,pizza,pizza
46194,Acetaminophen - Sinus extra-strong,various,various
46191,Antisodorific or deodorant,various,various
46189,Flooded Pizza - Oven Lift - View Varieties In-store,pizza,pizza
46176,Jam,various,various
46175,Frozen meal - Marie Callender's,various,various
46172,Fruit Mashed - Gogo Squeez,various,various
46168,Wipes - Saturday 6th and Sunday July 7th only!,cleaning product,cleaning product
46167,Chocolate - Turtles,various,various
46166,Gnocchi,various,various
46206,Wiper - Green,various,various
46210,"Mini-tomatoes (cherry, miniature or grapes)",various,various
46211,Chocolate cake and dip cake holes in Nutella,cake,cake
46213,Chewing gum,various,various
46218,Risotto - Express Bistro - View Varieties in store,various,various
46222,Peanut Butter - All Natural,various,various
46135,Dinner - Annie's - See Varieties in-store,various,various
46134,Sliced grape bread,various,various
46131,Big NAVEL ORANGES WITHOUT APPLINS,various,various
46031,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
46040,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item,various,ice cream
46041,Frozen lobster flesh - Canada,various,various
46042,Drink for Sports - See Varieties In Store,various,various
46045,Batteries - Lower price of the year,various,various
46047,Homogenized milk 3.25% - Purfiltr,various,various
46159,Ice Cream With Vanilla,various,ice cream
46150,Salmon,various,various
46149,Apple juice - see varieties in store,juice,juice
46673,Black Forest Smoked Ham Without Nitrite Sliced,various,various
46643,"Batteries - Saturday 8 and Sunday, February 9th only!- Limit of 4 - $ 15.95 per additional item - $ 15.95 The rest of the week",various,various
46650,Ice Sweets - Drumstick,ice cream,ice cream
