unique_id,name
30391,Wiper - Max
20148,"Frozen Pizza - Giuseppe Lift Au-Oven - Friday, March 29th only.Buy 2 and get 25 miles air miles as a premium."
35715,Pizza frozen pockets - McCain
41771,Frozen Treats - Parlor - * Bonus 20 Points M
39653,Rillettes - First Harvest - View Varieties In Store - * Bonus 20 Points M
8106,Hot Chocolate Mix - Carnation - * Bonus 15 Points M
2763,Selected Makeup Products - Ready Set Gorgeous
41748,Gruau - Wellness mix - see varieties in store
19178,Atomizer for the body - axis
41068,Rice Basmati - Uncle Ben's
33351,Frozen panini breads - Giuseppe
24639,rutabagas
42834,Cup Carrots (Cocktail)
40162,Tissue Paper - President's Choice - Saturday 23 and Sunday November 24th On Saturday!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds
49141,Partially skimmed milk 2% - pure filter
18460,Cantaloupe - Central America
28855,Sweet peas - imported
20843,Smoked meat - see varieties in store
11014,Chocolate spreads & go!
36210,Deodorant soap breads
1692,Cookies - Authentic
19883,marinated onions
40544,Sweetlands - Werther's
44815,Peanut butter and dipping - whipped
38925,Bars - chocomax - see varieties in store
12204,Ground Coffee - See Varieties in Store
41757,Apples Granny Smith - United States
45633,Anti-acne care products
5809,Grain Coffee - See Varieties In Store - * Bonus 40 Points M
17985,Dog cookies
10685,Havarti cheese
11934,Square
13511,"Nail polish - Saturday, October 19th only.- limit of 4 - 9.99 per additional article"
23472,Tart trim - Shirriff
41653,Automatic Vaporizer - Fresh Matic
38689,Pastilles - * 10 Points Bonus M
40976,Panties
39871,"Fresh chicken breast boneless, skinless, trimmed"
23094,Treats for dogs
9934,Soup - Campbell's - View Varieties in store
48739,tomato juice
49007,Round Interior Bifteck - from Beef Canada AA or a higher category or USDA Select
23508,canned salmon
32112,Frozen Captain's Shell
48655,Instant Coffee - Rich - Limit of 4 - $ 5.99 per additional item
5652,Pasta - Super Greens
10713,Dry Food for Dogs - Vitality
20977,Gnocchi to pan
40824,Holiday log
2969,Cheese - Oka Signature
40560,Refrigerated frozen tea
12186,"Blend Chocolate, Nuts and Organic Fruits - See Varieties In Store"
36435,Litter - Tidy Cats - View Varieties In stock
25478,Instant Rice - Minute Rice
31728,Pita Chips - Stacy's
43442,"Frozen breaded chicken bits - Buy 6 and get 1 coastal pork box the cage (585 g), worth $ 9.99"
20571,"sole, nets"
26364,Rabioles - Quebec
37276,Cutting fruits
3700,Soya Pudding - See Varieties In Store
43248,chopped calf
16677,Infant Preparation - Good Start 1
18980,"Honey - Selection, Irresistibles Naturalia - See Varieties In store"
34531,Lince-mouth - Whitening
33792,Hygienic paper - President's choice - Lower price of the year
14910,Candle Kabocha - Quebec
19604,Cereal - All-Bran Flakes
27102,Crumbled pink salmon
31386,Organic Roquette - United States
27429,Flavored Water - PACT - View Varieties In Store
33129,Organic red grapes without glitches - the United States
4794,Gluten-free crackers
24358,Toothpaste - MaxFris - Saturday 17 and Sunday 18 November Only - Limit of 4 - $ 1.29 The rest of the week or by article out of bound
1957,cheddar cheese
30140,Grated cheese - Mozzarelissima skimmed
19625,Foaming Cleaner for Hands
16182,Candy - Jolly Rancher - * Bonus 45 Points M
3996,Smoothie - Iögo - View Varieties in-store - * Bonus 15 Points M Within Buying 4
45966,Small Red Potatoes - Quebec - Canada # 1
19445,Cotton-rods - at Maxi & Cie only
24861,Frozen grilled fish fillets - see varieties in store
14662,Chocolate Grains - Chipits - Lower price of the year
22089,kiwis
38255,Yogurt - Tubes
16452,Sockeye Salmon - Blue Menu
38504,Coconut drink
16840,Mouth rinse
28051,"Red, white or rosé wine - Marquis de Méricourt, the hostel, from noiret, our wine wine, selection Châtenois, Revolution, Black Forest - Up to 20% savings"
13113,Nutritional Supplement A +
5734,Frozen Tart - Deep'n Delicious
6018,Bars - Nutri-Grain
18879,Chicken for frozen Chinese fondue
23602,Chips - * Bonus 25 points M to the purchase of 2
42735,Baby snacks - see varieties in store
4855,Green beans / green beans
4434,Tender Bars - Chocomax
43642,Choice Ice Cream Bars - President's Choice - See Varieties In-store
25743,Mix of juice - Trop50
42931,Crab Flesh - * Bonus 20 Points M
7474,A meatball stew
20863,Max batteries - save $ 5
11889,"K-Cup bucket coffee - save $ 2 - * $ 14.99 without coupon - 1 coupon limit by purchase, by customer"
2130,"Panated fish fillets, frozen - the captain's cheers"
16139,Remineralized water
42415,"Cereal - Grape Bran - save $ 1 - * $ 3.99 without coupon - 1 coupon limit by purchase, by customer"
36036,"Big White Eggs, Category A - Saturday 18th and Sunday 23 May Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
43366,"Chocolate treatments - Hershey's - Saturday 26 and Sunday, October 27th only.- limit of 4 - $ 8.99 the rest of the week or by article out of limit"
36495,Chips - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
31123,"Boneless duck breast, with skin - Brome lake"
3267,Frozen fries potatoes - McCain - View in store varieties
38154,"salmon, net"
30752,Cereal - Kellogg's - View Varieties in-store - Save $ 1 In addition to the purchase of 2 products with a good-discount in store
25107,Dental Prosthetic Care - Poligrip
21492,Coffee with k-cup buckets - rich
4739,Cereal - Edge
9862,Chocolates - Hershey's
25408,Ice Tea - * Bonus 20 Points M
7641,Refrigerated Lemonade - Quebec - View Varieties in-store
9906,Ice Cruise - Collection
36940,Appetizer - * Bonus 25 points M for purchase of 2
10126,Crackers - Good Thins
22169,Revitalizer - See Varieties In store
40522,BBQ Craudine Chicken - See Varieties In Store
13843,International coffee dye
43112,Red Grapes without glitches - Chile - Category # 1
726,Shower Gel - Men Care
137,Refrigerated croissant paste
28774,Brie cheese light morning breeze
3751,canned peaches
24115,Coffee with k-cup buckets - Green Mountain - * Bonus 40 Points M
35642,Yogurt to drink - Danino
7916,Nutritional Supplement HyperProteié - Protilife
3515,Chocolate - Pot Of Gold
41302,Instant Coffee - Saturday 29th and Sunday 30 December only - Limit of 4 - $ 3.99 The rest of the week or by item outside limits
46723,Frozen vegetables - SELECTION - See in store varieties
24181,Baby toiletries - Johnson's - View Varieties in-store
48026,Scallop Cubes for Tartar - Sushi at Home
41024,Brie cheese
39178,"Refrigerated orange juice, without pulps - Pure premium"
22310,"Chicken breast fries and popcorn - Friday, November 23th only.- The rest of the week $ 7.99"
45933,Cookies - Snak PAKS Oreo - See in store varieties
37509,Cheese Taste - See Varieties In Store
2202,Frozen Pizza - Ristorante - See Varieties In Store
48910,Capillary Products - OGX - View Varieties in-store
1050,Selected solar products
22667,Mille-frozen sheet
41565,Containers with lids - see varieties in store - * bonus 15 points m
4784,Wipers - Max - Saturday 18 and Sunday 19 May only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds
6161,Ice treats - see varieties in store
6497,Antiperspirants - Men Care
15758,Peanut butter - crunchy - Saturday 15 and Sunday 16 September only - limit of 4 - $ 4.99 the rest of the week or by article out of bound
42882,Gas Drink - Saturday 12th and Sunday 13 January only - Limit of 4 - $ 3.49 The rest of the week or by article out of bounds
6692,Moisturizes
42454,Peanut Butter - Natural Crunchy - Saturday 19 and Sunday 20 January only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
16831,Chocolate Grains - Chipits
35917,Instant Coffee - Taste's Choice
780,Juice
11098,Legumes - See Varieties In Store
21304,A rocket mix - of the United States
24578,Moisturizing Cream - Total Effects
11447,"Hygienic paper - Original - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 5.99 per additional item - $ 5.99 The rest of the week"
15926,"Cooked and hot bbq chicken - Naturalia - Buy 1 and get free 50% off a health fountain salad (350-400 g), worth $ 5.99"
31860,GOMBO / OKRA
23758,Organic Cortland Apples - Quebec
921,block cheese
47379,Tuna
287,Toothpaste
17702,Ripe - Mexico
40614,Candies
38264,Balkan style yogurt - original
38473,Frozen breaded chicken burger - from Thursday 23 to Saturday 25 January only - $ 7.99 the rest of the week
34287,Tissue Paper - Saturday 1 and Sunday December 2nd only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
10227,Precooked rice
49045,Organic celery - from the United States or Spain
3330,Frozen Chicken Pids - Portuguese Style or B.B.Q
46075,"Refrigerated Orange Juice, Without Pulps - Premium - * Bonus 15 Points M"
28250,Toothbrush - Maxfresh
14890,Red mango
23423,Dog Food - Dog Chow - * Bonus 30 Points M
32650,"Jam, jelly, spread - see varieties in store"
43853,Frozen meal - Veg-E proteins - See in store varieties
7070,Cookies - Tradition - See Varieties in-store
18340,Fruit Juice - Zoo Fruit
5973,Cretons - See Varieties In store
25364,Fruit Juice - Nutrisource
15793,"Quarter of smoked ham with bone, discovered - Lévesque"
38274,Lettuce in green leaves - Quebec
11897,Cookies - * Bonus 35 Points M In purchase of 2
27640,Cheese
40516,Pâté - see varieties in store - lower price of the year
3532,Laminated
45620,corn oil
18691,Duxelles of frozen mushrooms
26561,Cheese Tasters - P'tit Québec
2910,Wailed cookies - see varieties in store
2664,Frozen Salmon Shell - Passion of the Sea
46435,Brie Double Cream - Vaudreuil
14430,Red Tomatoes in Cluster - Quebec or Canada - Canada # 1
17747,Cat Food - See Varieties In Store
47726,Frozen Pizza - Ristorante - See Varieties in-store - Sunday 29th and Monday 30 December only - Limit of 4 - $ 3.99 per additional item
7205,Nectar
46984,Sachet tea - Celestial - Buy 1 and get the second second
34664,Biological Grenades - United States
5114,Liquid Textile Folder - Ultra Downy
11492,Frozen breaded chicken nuggets - pub style
8303,Body Cleaner - Axis
40634,Green grapes without biological seeds
31215,Broth - House Style
40486,Tomatillos
14502,Cheese - Classic - Buy 2 and get free 1 biological soup the large (600 ml).Value of $ 5.99
33559,Spartan Apples - Quebec - Canada of Fantasy
25242,Batteries - Saturday 25 and Sunday May 26th Only - Limit of 4 - $ 14.79 The rest of the week or by item outside.
1797,Organic Grain Coffee - See Varieties In Store
8743,Coffee in K-Cup buckets - Tully's - * Bonus 40 Points M
10084,Crackers - Premium Plus
38929,Chocolate treatments - Hershey's
30511,Multivitamin
17424,Cookies - Maxi Fruits
14161,Golden Kiwis - From Italy
17615,Yogurt - nano
1358,Beer in cans
12892,"Syrup - Complete - Cold, Cough and Influenza"
12699,Dry food for cats
49478,Mayonnaise - Hellmann's - See Varieties in-store
35887,Pizza Frozen thin crust - Casa di Mama - Saturday 6th and Sunday July 7th only!
17454,BIO KIWIS
48925,Sliced Charcuterie - Natural Selections - See Varieties In Store
40525,Ripe Hass Lawyers
18626,Chocolate - Swiss Luxury - See Varieties in-store
728,Greek yogurt
21282,Lettuce in Red Leaves - Quebec
34781,Organic orange juice refrigerated - See in store varieties
4877,Pork Cretons - See Varieties In-store
24877,Fresh Lean Chopped Beef - Save $ 4.40 / LB
2446,Organic cabbage - from Quebec
3480,Charcuterie - Natural Selections - See in store varieties
41310,Peanut Butter - Creamy and Light - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
15599,Wiper - Econo - View Varieties in store
1349,clementines
15857,"Peanut Butter - Crunchy - Saturday, November 10th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound"
27246,BETTERAVES - Du Québec - Canada # 1 - 50% savings
29388,Jelly - Smucker's - See Varieties in-store
27098,Peanut Butter - Natural Crunchy - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
37542,Caramel spread or chocolate fudge
29622,Bouillon Pho - Campbell's
3513,Pasta - Pronto - View Varieties in store
44953,Rice - 7 grains
13885,Body milk in the shower
33232,Lasagna pasta
40427,Mid-sweet chocolate
21949,Shampoo - Ax
4840,Cat Rooms - Temptations
2298,Instant coffee - still
22713,Frozen fisherman's shell
35150,"Hygienic paper - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 5.99 The rest of the week or by article out of bound"
18756,Gas Drink - Saturday 29 and Sunday 30 September only - Limit of 4
4347,Frozen fruits - Europe's Best
23819,Chocolate syrup
33956,Cheese Taste - Amooza!Twists
33342,Frozen meal - Harmony - Buy 2 and get the third third for free
14216,Tipper - Tiger - Saturday 30th and Sunday March 31st - Limit of 4 - $ 5.99 The rest of the week or by article out of bound
47784,Craquins - Originals
20250,Partially skimmed milk 2% - Purfiltr
457,Soap breads
43860,Perfume enhancer for laundry - unstoppable
26826,cream cheese
46065,Chips with vegetables - Crispy Minis - See in store varieties
19598,"Batteries - Saturday 17 and Sunday, November 18th alone - The rest of the week $ 15.19"
42929,Frozen mozzarella sticks
6878,Emmenthal cheese
11354,Capillary Color - Natural Instincts
4971,Ice Sweets - Häagen-Dazs - See Varieties in-store
31519,Chicken gratin
6693,Frozen salmon gratin
16578,Iced sorbet - see varieties in store
47867,"pork, stew cubes"
39578,"Chips - Saturday, August 3 only!- limit of 4 - $ 4.49 the rest of the week or by article out of bounds"
9796,"Pizza with thin and crispy crispy frozen - Casa di mama - See varieties in store - Saturday, November 30 and Sunday 1 November only - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week"
16981,100% biological juice
1752,Esembles-Meals - Lunch Mate Stackers
22027,Meal Kit - Mate Lunch - See Varieties In Store
22252,Biological hummus - humm!
39784,Rice Drink - Natur-A
22071,Alcoholic Beverage - See Varieties In Store
47565,"Wiper - Saturday, April 13th only - Limit of 4 - $ 5.99 The rest of the week or by item outside the limit"
20834,Tomatoes Grapes - Mexico
4821,Rutabagas - Quebec - Canada # 1
17461,Eye shadow
19472,Sloppy joe with smoke meat Montreal
49300,cassonade
12452,Donut holes Vanilla cake and nutella dip
20323,Eyeshadow - Expert Wear
13768,Non-salty butter - Unnamed - Saturday 12th and Sunday 13 October only - Limit of 4 - $ 3.79 per additional item - $ 3.99 The rest of the week
35380,Pink grapefruit - United States
204,asparagus
37030,Hygienic paper - save $ 6.01
24555,Cheese beautiful triple cream cream
38995,"Apple snack - irresistibles, wellness - * Bonus 10 points m"
49451,Cocoa Powder
427,canned tomatoes
13500,Energy bars
7625,Toothpaste - ordinary
19148,Tartiade - Save $ 1.72 - Lowest price of the year
27179,Tortillas - * bonus 25 points m with the purchase of 2
5445,Anti-prison men
21626,"White eggs, big caliber, category A - Saturday 27 and Sunday 28 July only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
39986,Fruity sparkling water - Pure Life
4186,chicken broth
39075,Potato Quarters cooked at frozen pot - Kettle Style
8474,Biological raspberries - the United States or Mexico
5094,Smoked sausages - natural
30954,White Tuna - * Bonus 30 Points M Within Buying 2
38433,Lithitium batteries - 50% discount
34480,Yellow Potatoes - From Quebec
37486,Salty Butter - Unnamed - Saturday 1 June Only - Limit of 4 - $ 3.79 per additional item - $ 3.99 The rest of the week
21141,BEER LIGHT - Save $ 11 when you buy 2 crates
14535,Candied duck thighs
9060,"cod, net"
47868,Sandwich or snack bags
4508,Coffee dye
47521,Cakes - Duo - See Varieties In Store
39825,Plastic wrap
24826,Styling Products - Göt 2B
20123,Spaghetti squash
880,"Tilapia, nets"
33081,Sliced meat bread
42151,Cats Tapers - Party Mix
18358,Yogurt - Original - View Varieties in store
